ID,Sentiment,County,Region
1402485506387189771,0.1071212121212121,Santa Barbara County,5
1402507570208817154,0.3,Los Angeles County,8
1402679210469064705,0.4833333333333334,San Francisco County,3
1402720831185162245,0.0,Santa Clara County,3
1402725547290025988,0.6,Los Angeles County,8
1402688691626299394,0.0,Los Angeles County,8
1402678975533617153,-0.3499999999999999,San Francisco County,3
1402711415111225355,0.0,Sacramento County,1
1402704018967760902,0.0,San Diego County,10
1402723099469135878,0.0,Los Angeles County,8
1402733819984289795,0.0,Los Angeles County,8
1402814073486688256,0.0,San Francisco County,3
1402746572723691525,0.2,Los Angeles County,8
1402783824170397701,0.0,San Diego County,10
1402762314672132099,0.0,Los Angeles County,8
1402756852392370180,-0.4,Orange County,9
1402828184987570177,0.0,Orange County,9
1402825508639870982,0.29,Los Angeles County,8
